gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	recordedByID	identifiedByID	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name
1058270518																										1014-Occurrence-25										CC_BY_4_0					Biodiversity Data Journal	http://dx.doi.org/10.3897/BDJ.1.e1014																			New records for Albania based on taxa from the Prespa National Park		OBSERVATION				1014-Occurrence-25			Dieterich & Shuka									PRESENT																			2011-07-06T00:00:00				2011	7	6																AL					Ivani Mt	1546 m						40.716667	20.883333																																									1014-sp10		5346936						Astragalus mayeri Micevski								Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus		mayeri		SPECIES				ACCEPTED			79411ac9-2bee-443b-970a-47197751c777	BG	2020-09-01T16:13:11.316Z							TYPE_STATUS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	5346936	5346936	6	7707728	220	1370	5386	2933951		5346936	Astragalus mayeri	Astragalus	Astragalus mayeri Micevski	Astragalus mayeri Micevski, 1970		DWC_ARCHIVE	2020-09-01T16:13:11.316Z	2020-08-27T00:39:58.159Z	true				ALB	Albania	ALB.7_1	Korçë	ALB.7.3_1	Korçës	ALB.7.3.12_1	Pojan
1058270528																										1014-Occurrence-26										CC_BY_4_0					Biodiversity Data Journal	http://dx.doi.org/10.3897/BDJ.1.e1014																			New records for Albania based on taxa from the Prespa National Park		OBSERVATION				1014-Occurrence-26			Dieterich & Shuka									PRESENT																			2011-07-11T00:00:00				2011	7	11																AL					Dry Mt	1893 m						40.75	20.85																																									1014-sp10		5346936						Astragalus mayeri Micevski								Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus		mayeri		SPECIES				ACCEPTED			79411ac9-2bee-443b-970a-47197751c777	BG	2020-09-01T16:13:11.317Z							TYPE_STATUS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	5346936	5346936	6	7707728	220	1370	5386	2933951		5346936	Astragalus mayeri	Astragalus	Astragalus mayeri Micevski	Astragalus mayeri Micevski, 1970		DWC_ARCHIVE	2020-09-01T16:13:11.317Z	2020-08-27T00:39:58.159Z	true				ALB	Albania	ALB.7_1	Korçë	ALB.7.3_1	Korçës	ALB.7.3.12_1	Pojan
1058270531																										1014-Occurrence-23										CC_BY_4_0					Biodiversity Data Journal	http://dx.doi.org/10.3897/BDJ.1.e1014																			New records for Albania based on taxa from the Prespa National Park		OBSERVATION				1014-Occurrence-23			Dieterich & Shuka									PRESENT																			2011-07-11T00:00:00				2011	7	11																AL					Dry Mt, peak of Buza e Koritës	1965 m						40.783333	20.833333																																									1014-sp10		5346936						Astragalus mayeri Micevski								Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus		mayeri		SPECIES				ACCEPTED			79411ac9-2bee-443b-970a-47197751c777	BG	2020-09-01T16:13:11.318Z							TYPE_STATUS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	5346936	5346936	6	7707728	220	1370	5386	2933951		5346936	Astragalus mayeri	Astragalus	Astragalus mayeri Micevski	Astragalus mayeri Micevski, 1970		DWC_ARCHIVE	2020-09-01T16:13:11.318Z	2020-08-27T00:39:58.159Z	true				ALB	Albania	ALB.7_1	Korçë	ALB.7.3_1	Korçës	ALB.7.3.17_1	Vreshtas
1058270529																										1014-Occurrence-24										CC_BY_4_0					Biodiversity Data Journal	http://dx.doi.org/10.3897/BDJ.1.e1014																			New records for Albania based on taxa from the Prespa National Park		OBSERVATION				1014-Occurrence-24			Dieterich & Shuka									PRESENT																			2011-07-11T00:00:00				2011	7	11																AL					peak of Shëngjergji	1765-2000 m						40.733333	20.866667																																									1014-sp10		5346936						Astragalus mayeri Micevski								Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus		mayeri		SPECIES				ACCEPTED			79411ac9-2bee-443b-970a-47197751c777	BG	2020-09-01T16:13:11.320Z							TYPE_STATUS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	5346936	5346936	6	7707728	220	1370	5386	2933951		5346936	Astragalus mayeri	Astragalus	Astragalus mayeri Micevski	Astragalus mayeri Micevski, 1970		DWC_ARCHIVE	2020-09-01T16:13:11.320Z	2020-08-27T00:39:58.159Z	true				ALB	Albania	ALB.7_1	Korçë	ALB.7.3_1	Korçës	ALB.7.3.12_1	Pojan
1058270553																										1014-Occurrence-21										CC_BY_4_0					Biodiversity Data Journal	http://dx.doi.org/10.3897/BDJ.1.e1014																			New records for Albania based on taxa from the Prespa National Park		OBSERVATION				1014-Occurrence-21			Dieterich & Shuka									PRESENT																			2011-07-08T00:00:00				2011	7	8																AL					Kurrizi i Oçait, Dry Mt	2169 m						40.866667	20.833333																																									1014-sp9		3164467						Edraianthus horvatii R.Lakusic								Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	Edraianthus		horvatii		SPECIES				ACCEPTED			79411ac9-2bee-443b-970a-47197751c777	BG	2020-09-01T16:13:11.322Z							TYPE_STATUS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	3164467	3164467	6	7707728	220	414	8801	3164387		3164467	Edraianthus horvatii	Edraianthus	Edraianthus horvatii R.Lakusic	Edraianthus horvatii Lakusic, 1973		DWC_ARCHIVE	2020-09-01T16:13:11.322Z	2020-08-27T00:39:58.159Z	true				ALB	Albania	ALB.7_1	Korçë	ALB.7.4_1	Pogradecit	ALB.7.4.2_1	Çërravë
1058270548																										1014-Occurrence-22										CC_BY_4_0					Biodiversity Data Journal	http://dx.doi.org/10.3897/BDJ.1.e1014																	TIR!		New records for Albania based on taxa from the Prespa National Park		UNKNOWN				1014-Occurrence-22		5743	Shuka									PRESENT																			2011-07-08T00:00:00				2011	7	8																AL					Bear Cave, Dry Mt	1950 m						40.9	20.833333																																									1014-sp9		3164467						Edraianthus horvatii R.Lakusic								Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	Edraianthus		horvatii		SPECIES				ACCEPTED			79411ac9-2bee-443b-970a-47197751c777	BG	2020-09-01T16:13:11.323Z							BASIS_OF_RECORD_INVALID;TYPE_STATUS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	3164467	3164467	6	7707728	220	414	8801	3164387		3164467	Edraianthus horvatii	Edraianthus	Edraianthus horvatii R.Lakusic	Edraianthus horvatii Lakusic, 1973		DWC_ARCHIVE	2020-09-01T16:13:11.323Z	2020-08-27T00:39:58.159Z	true				ALB	Albania	ALB.7_1	Korçë	ALB.7.3_1	Korçës	ALB.7.3.7_1	Liqenas
1058270540																										1014-Occurrence-30										CC_BY_4_0					Biodiversity Data Journal	http://dx.doi.org/10.3897/BDJ.1.e1014																			New records for Albania based on taxa from the Prespa National Park		OBSERVATION				1014-Occurrence-30			Shuka									PRESENT																			2011-07-13T00:00:00				2011	7	13																AL					near Zagradeci village, Lake Mikri Prespa	880 m						40.85	20.95																																									1014-sp12		3904658						Stachys plumosa Griseb.								Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Stachys		plumosa		SPECIES				ACCEPTED			79411ac9-2bee-443b-970a-47197751c777	BG	2020-09-01T16:13:11.325Z							TYPE_STATUS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	3904658	3904658	6	7707728	220	408	2497	2927228		3904658	Stachys plumosa	Stachys	Stachys plumosa Griseb.	Stachys plumosa Griseb., 1844		DWC_ARCHIVE	2020-09-01T16:13:11.325Z	2020-08-27T00:39:58.159Z	true				ALB	Albania	ALB.7_1	Korçë	ALB.7.3_1	Korçës	ALB.7.3.7_1	Liqenas
1058270524																										1014-Occurrence-31										CC_BY_4_0					Biodiversity Data Journal	http://dx.doi.org/10.3897/BDJ.1.e1014																	TIR!		New records for Albania based on taxa from the Prespa National Park		UNKNOWN				1014-Occurrence-31		5587	Shuka									PRESENT																			2011-07-06T00:00:00				2011	7	6																AL					northwestern slopes of Ivani Mt	1233 m						40.733333	20.883333																																									1014-sp12		3904658						Stachys plumosa Griseb.								Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Stachys		plumosa		SPECIES				ACCEPTED			79411ac9-2bee-443b-970a-47197751c777	BG	2020-09-01T16:13:11.327Z							BASIS_OF_RECORD_INVALID;TYPE_STATUS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	3904658	3904658	6	7707728	220	408	2497	2927228		3904658	Stachys plumosa	Stachys	Stachys plumosa Griseb.	Stachys plumosa Griseb., 1844		DWC_ARCHIVE	2020-09-01T16:13:11.327Z	2020-08-27T00:39:58.159Z	true				ALB	Albania	ALB.7_1	Korçë	ALB.7.3_1	Korçës	ALB.7.3.7_1	Liqenas
1058270544																										1014-Occurrence-18										CC_BY_4_0					Biodiversity Data Journal	http://dx.doi.org/10.3897/BDJ.1.e1014																			New records for Albania based on taxa from the Prespa National Park		OBSERVATION				1014-Occurrence-18			Shuka									PRESENT																			2007-06-16T00:00:00				2007	6	16																AL					Dry Mt, Maja e Ballamaqit	1983 m						40.783333	20.866667																																									1014-sp9		3164467						Edraianthus horvatii R.Lakusic								Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	Edraianthus		horvatii		SPECIES				ACCEPTED			79411ac9-2bee-443b-970a-47197751c777	BG	2020-09-01T16:13:11.328Z							TYPE_STATUS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	3164467	3164467	6	7707728	220	414	8801	3164387		3164467	Edraianthus horvatii	Edraianthus	Edraianthus horvatii R.Lakusic	Edraianthus horvatii Lakusic, 1973		DWC_ARCHIVE	2020-09-01T16:13:11.328Z	2020-08-27T00:39:58.159Z	true				ALB	Albania	ALB.7_1	Korçë	ALB.7.3_1	Korçës	ALB.7.3.7_1	Liqenas
1058270550																										1014-Occurrence-19										CC_BY_4_0					Biodiversity Data Journal	http://dx.doi.org/10.3897/BDJ.1.e1014																			New records for Albania based on taxa from the Prespa National Park		OBSERVATION				1014-Occurrence-19			Dieterich & Shuka									PRESENT																			2011-07-10T00:00:00				2011	7	10																AL					Buza e Koritës peak	1860 m						40.783333	20.85																																									1014-sp9		3164467						Edraianthus horvatii R.Lakusic								Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	Edraianthus		horvatii		SPECIES				ACCEPTED			79411ac9-2bee-443b-970a-47197751c777	BG	2020-09-01T16:13:11.329Z							TYPE_STATUS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	3164467	3164467	6	7707728	220	414	8801	3164387		3164467	Edraianthus horvatii	Edraianthus	Edraianthus horvatii R.Lakusic	Edraianthus horvatii Lakusic, 1973		DWC_ARCHIVE	2020-09-01T16:13:11.329Z	2020-08-27T00:39:58.159Z	true				ALB	Albania	ALB.7_1	Korçë	ALB.7.3_1	Korçës	ALB.7.3.7_1	Liqenas
1058270547																										1014-Occurrence-16										CC_BY_4_0					Biodiversity Data Journal	http://dx.doi.org/10.3897/BDJ.1.e1014																	JE, digital specimen image!		New records for Albania based on taxa from the Prespa National Park		UNKNOWN				1014-Occurrence-16		3525	F.K. Meyer									PRESENT																			1959-07-05T00:00:00				1959	7	5																AL					south of Dry Mt, near village of Shengjergji	1000–1300 m																																																1014-sp8		3042211						Hesperis theophrasti Borbás								Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Hesperis		theophrasti		SPECIES				ACCEPTED			79411ac9-2bee-443b-970a-47197751c777	BG	2020-09-01T16:13:11.333Z							BASIS_OF_RECORD_INVALID;TYPE_STATUS_INVALID		false	false	3042211	3042211	6	7707728	220	7225535	3112	3042187		3042211	Hesperis theophrasti	Hesperis	Hesperis theophrasti Borbás	Hesperis theophrasti Borbás, 1902		DWC_ARCHIVE	2020-09-01T16:13:11.333Z	2020-08-27T00:39:58.159Z	true											
1058270517																										1014-Occurrence-38										CC_BY_4_0					Biodiversity Data Journal	http://dx.doi.org/10.3897/BDJ.1.e1014																	TIR!		New records for Albania based on taxa from the Prespa National Park		UNKNOWN				1014-Occurrence-38		5825	Shuka									PRESENT																			2011-07-11T00:00:00				2011	7	11																AL					southern part of Dry Mt	1817–1900 m						40.816667	20.85																																									1014-sp14		4124022						Festuca galicicae I.Horvat ex Markgr.-Dann.								Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Festuca		galicicae		SPECIES				ACCEPTED			79411ac9-2bee-443b-970a-47197751c777	BG	2020-09-01T16:13:11.331Z							BASIS_OF_RECORD_INVALID;TYPE_STATUS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	4124022	4124022	6	7707728	196	1369	3073	2704913		4124022	Festuca galicicae	Festuca	Festuca galicicae I.Horvat ex Markgr.-Dann.	Festuca galicicae Markgr.-Dann., 1978		DWC_ARCHIVE	2020-09-01T16:13:11.331Z	2020-08-27T00:39:58.159Z	true				ALB	Albania	ALB.7_1	Korçë	ALB.7.3_1	Korçës	ALB.7.3.7_1	Liqenas
1058270545																										1014-Occurrence-17										CC_BY_4_0					Biodiversity Data Journal	http://dx.doi.org/10.3897/BDJ.1.e1014																	TIR!		New records for Albania based on taxa from the Prespa National Park		UNKNOWN				1014-Occurrence-17		5496	Shuka									PRESENT																			2012-05-29T00:00:00				2012	5	29																AL					Ivani Mt	1680 m						40.733333	20.9																																									1014-sp8		3042211						Hesperis theophrasti Borbás								Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Hesperis		theophrasti		SPECIES				ACCEPTED			79411ac9-2bee-443b-970a-47197751c777	BG	2020-09-01T16:13:11.336Z							BASIS_OF_RECORD_INVALID;TYPE_STATUS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	3042211	3042211	6	7707728	220	7225535	3112	3042187		3042211	Hesperis theophrasti	Hesperis	Hesperis theophrasti Borbás	Hesperis theophrasti Borbás, 1902		DWC_ARCHIVE	2020-09-01T16:13:11.336Z	2020-08-27T00:39:58.159Z	true				ALB	Albania	ALB.7_1	Korçë	ALB.7.3_1	Korçës	ALB.7.3.7_1	Liqenas
1058270537																										1014-Occurrence-39										CC_BY_4_0					Biodiversity Data Journal	http://dx.doi.org/10.3897/BDJ.1.e1014																			New records for Albania based on taxa from the Prespa National Park		OBSERVATION				1014-Occurrence-39			Shuka									PRESENT																			2006-05-22T00:00:00				2006	5	22																AL					Dry Mt, Maja e Zonjës	1969 m						40.816667	20.866667																																									1014-sp15		7296288						Viola eximia Formánek								Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Violaceae	Viola		eximia		SPECIES				ACCEPTED			79411ac9-2bee-443b-970a-47197751c777	BG	2020-09-01T16:13:11.334Z							TYPE_STATUS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	7296288	7296288	6	7707728	220	1414	6631	2874237		7296288	Viola eximia	Viola	Viola eximia Formánek	Viola eximia Formánek, 1900		DWC_ARCHIVE	2020-09-01T16:13:11.334Z	2020-08-27T00:39:58.159Z	true				ALB	Albania	ALB.7_1	Korçë	ALB.7.3_1	Korçës	ALB.7.3.7_1	Liqenas
1058270520																										1014-Occurrence-36										CC_BY_4_0					Biodiversity Data Journal	http://dx.doi.org/10.3897/BDJ.1.e1014																			New records for Albania based on taxa from the Prespa National Park		OBSERVATION				1014-Occurrence-36			Dieterich & Shuka									PRESENT																			2011-07-10T00:00:00				2011	7	10																AL					Sheshi i Rinisë	1863 m						40.8	20.85																																									1014-sp14		4124022						Festuca galicicae I.Horvat ex Markgr.-Dann.								Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Festuca		galicicae		SPECIES				ACCEPTED			79411ac9-2bee-443b-970a-47197751c777	BG	2020-09-01T16:13:11.338Z							TYPE_STATUS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	4124022	4124022	6	7707728	196	1369	3073	2704913		4124022	Festuca galicicae	Festuca	Festuca galicicae I.Horvat ex Markgr.-Dann.	Festuca galicicae Markgr.-Dann., 1978		DWC_ARCHIVE	2020-09-01T16:13:11.338Z	2020-08-27T00:39:58.159Z	true				ALB	Albania	ALB.7_1	Korçë	ALB.7.3_1	Korçës	ALB.7.3.7_1	Liqenas
1058270554																										1014-Occurrence-14										CC_BY_4_0					Biodiversity Data Journal	http://dx.doi.org/10.3897/BDJ.1.e1014																	TIR!		New records for Albania based on taxa from the Prespa National Park		UNKNOWN				1014-Occurrence-14		5720	Shuka									PRESENT																			2012-05-30T00:00:00				2012	5	30																AL					above Gorica e Madhe village, north of former military post	1600 m						40.9	20.85																																									1014-sp7		5661174						Alkanna noneiformis Griseb.								Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Alkanna		noneiformis		SPECIES				ACCEPTED			79411ac9-2bee-443b-970a-47197751c777	BG	2020-09-01T16:13:11.341Z							BASIS_OF_RECORD_INVALID;TYPE_STATUS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	5661174	5661174	6	7707728	220	7226464	2498	2926056		5661174	Alkanna noneiformis	Alkanna	Alkanna noneiformis Griseb.	Alkanna noneiformis Griseb., 1844		DWC_ARCHIVE	2020-09-01T16:13:11.341Z	2020-08-27T00:39:58.159Z	true				ALB	Albania	ALB.7_1	Korçë	ALB.7.3_1	Korçës	ALB.7.3.7_1	Liqenas
1058270546																										1014-Occurrence-15										CC_BY_4_0					Biodiversity Data Journal	http://dx.doi.org/10.3897/BDJ.1.e1014																			New records for Albania based on taxa from the Prespa National Park		OBSERVATION				1014-Occurrence-15			Shuka									PRESENT																			2006-05-22T00:00:00				2006	5	22																AL					Dry Mt	1430 m						40.816667	20.883333																																									1014-sp8		3042211						Hesperis theophrasti Borbás								Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Hesperis		theophrasti		SPECIES				ACCEPTED			79411ac9-2bee-443b-970a-47197751c777	BG	2020-09-01T16:13:11.343Z							TYPE_STATUS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	3042211	3042211	6	7707728	220	7225535	3112	3042187		3042211	Hesperis theophrasti	Hesperis	Hesperis theophrasti Borbás	Hesperis theophrasti Borbás, 1902		DWC_ARCHIVE	2020-09-01T16:13:11.343Z	2020-08-27T00:39:58.159Z	true				ALB	Albania	ALB.7_1	Korçë	ALB.7.3_1	Korçës	ALB.7.3.7_1	Liqenas
1058270535																										1014-Occurrence-37										CC_BY_4_0					Biodiversity Data Journal	http://dx.doi.org/10.3897/BDJ.1.e1014																			New records for Albania based on taxa from the Prespa National Park		OBSERVATION				1014-Occurrence-37			Dieterich & Shuka									PRESENT																												10 July 2011													AL					Buza e Korites	1904 m						40.783333	20.833333																																									1014-sp14		4124022						Festuca galicicae I.Horvat ex Markgr.-Dann.								Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Festuca		galicicae		SPECIES				ACCEPTED			79411ac9-2bee-443b-970a-47197751c777	BG	2020-09-01T16:13:11.342Z							TYPE_STATUS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	4124022	4124022	6	7707728	196	1369	3073	2704913		4124022	Festuca galicicae	Festuca	Festuca galicicae I.Horvat ex Markgr.-Dann.	Festuca galicicae Markgr.-Dann., 1978		DWC_ARCHIVE	2020-09-01T16:13:11.342Z	2020-08-27T00:39:58.159Z	true				ALB	Albania	ALB.7_1	Korçë	ALB.7.3_1	Korçës	ALB.7.3.17_1	Vreshtas
